time,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,cloud_cover
2019-04-24 16:00:00,15.4,0.0,29.3,60,45
2019-04-24 17:00:00,14.4,0.0,29.5,54,98
2019-04-24 18:00:00,13.1,0.0,26.3,62,33
2019-04-24 19:00:00,11.8,1.8,20.3,71,100
2019-04-24 20:00:00,11.1,0.5,14.2,78,99
2019-04-24 21:00:00,10.3,0.0,14.3,85,97
2019-04-24 22:00:00,9.6,0.0,13.8,84,33
2019-04-24 23:00:00,8.6,0.0,10.4,83,1
2019-04-25 00:00:00,8.0,0.0,12.2,86,0
2019-04-25 01:00:00,8.1,0.0,14.3,90,0
2019-04-25 02:00:00,9.2,0.8,18.3,89,94
2019-04-25 03:00:00,9.9,0.0,18.9,89,99
2019-04-25 04:00:00,9.9,0.1,20.6,86,100
2019-04-25 05:00:00,10.0,0.3,21.4,87,100
2019-04-25 06:00:00,10.5,0.1,19.3,86,100
2019-04-25 07:00:00,10.6,0.0,18.7,86,96
2019-04-25 08:00:00,11.4,0.1,18.3,83,91
2019-04-25 09:00:00,11.8,0.0,20.2,79,97
2019-04-25 10:00:00,13.0,0.1,23.5,67,77
2019-04-25 11:00:00,13.4,0.7,22.8,79,44
2019-04-25 12:00:00,13.8,1.4,20.2,78,61
2019-04-25 13:00:00,14.4,0.7,23.3,49,38
2019-04-25 14:00:00,14.6,0.0,25.1,48,62
2019-04-25 15:00:00,14.4,0.1,26.9,52,74
2019-04-25 16:00:00,14.1,0.0,26.7,54,45
2019-04-25 17:00:00,13.6,0.0,26.5,55,34
2019-04-25 18:00:00,13.1,0.0,24.3,58,42
2019-04-25 19:00:00,12.1,0.0,18.7,64,37
2019-04-25 20:00:00,10.9,0.0,12.4,71,22
2019-04-25 21:00:00,9.6,0.0,10.1,79,68
2019-04-25 22:00:00,9.1,0.0,10.5,83,78
2019-04-25 23:00:00,8.6,0.0,10.1,87,42
2019-04-26 00:00:00,8.1,0.0,10.4,92,9
2019-04-26 01:00:00,8.1,0.0,13.0,88,8
2019-04-26 02:00:00,7.6,0.0,11.6,91,60
2019-04-26 03:00:00,7.2,0.0,8.9,92,68
2019-04-26 04:00:00,6.8,0.0,8.7,94,85
2019-04-26 05:00:00,7.2,0.0,8.7,95,66
2019-04-26 06:00:00,7.1,0.0,8.0,95,25
2019-04-26 07:00:00,8.7,0.0,12.2,91,18
2019-04-26 08:00:00,10.2,0.0,15.2,84,37
2019-04-26 09:00:00,11.3,0.1,17.1,82,90
2019-04-26 10:00:00,12.2,0.1,19.3,82,97
2019-04-26 11:00:00,13.0,0.1,20.5,80,93
2019-04-26 12:00:00,13.9,0.1,22.4,75,75
2019-04-26 13:00:00,14.7,0.1,23.7,68,99
2019-04-26 14:00:00,14.8,0.1,25.3,60,57
2019-04-26 15:00:00,14.9,0.0,27.4,56,33
2019-04-26 16:00:00,13.8,0.1,31.3,62,82
2019-04-26 17:00:00,12.9,0.1,25.4,76,82
2019-04-26 18:00:00,12.3,0.0,26.6,76,100
2019-04-26 19:00:00,12.1,0.0,22.8,72,54
2019-04-26 20:00:00,10.6,0.0,24.5,67,87
2019-04-26 21:00:00,9.9,0.0,24.0,72,96
2019-04-26 22:00:00,9.6,0.1,25.4,78,92
2019-04-26 23:00:00,9.9,0.1,28.4,80,100
2019-04-27 00:00:00,10.1,0.1,32.4,82,100
2019-04-27 01:00:00,9.9,0.1,30.3,85,89
2019-04-27 02:00:00,9.7,0.2,28.1,76,14
2019-04-27 03:00:00,8.6,0.0,25.7,74,37
2019-04-27 04:00:00,8.1,0.0,26.8,68,2
2019-04-27 05:00:00,7.3,0.0,28.6,70,1
2019-04-27 06:00:00,6.9,0.0,29.5,71,5
2019-04-27 07:00:00,7.6,0.0,35.4,70,100
2019-04-27 08:00:00,7.8,0.0,32.2,72,98
2019-04-27 09:00:00,8.4,0.0,33.3,71,67
2019-04-27 10:00:00,9.8,0.0,41.1,60,35
2019-04-27 11:00:00,10.6,0.0,41.8,53,69
2019-04-27 12:00:00,10.4,0.0,41.5,51,100
2019-04-27 13:00:00,10.6,0.0,35.3,52,99
2019-04-27 14:00:00,11.8,0.0,40.4,46,86
2019-04-27 15:00:00,12.0,0.0,34.6,44,85
2019-04-27 16:00:00,11.6,0.0,33.9,45,100
2019-04-27 17:00:00,11.6,0.0,33.5,46,95
2019-04-27 18:00:00,11.1,0.0,29.8,50,55
2019-04-27 19:00:00,10.5,0.0,28.1,54,59
2019-04-27 20:00:00,9.6,0.0,24.5,56,30
2019-04-27 21:00:00,8.9,0.0,23.1,59,48
2019-04-27 22:00:00,8.4,0.0,24.1,61,99
2019-04-27 23:00:00,8.0,0.0,24.1,64,100
2019-04-28 00:00:00,8.0,0.0,24.2,65,100
2019-04-28 01:00:00,7.4,0.2,22.3,74,56
2019-04-28 02:00:00,7.4,0.0,22.4,72,100
2019-04-28 03:00:00,7.6,0.2,24.0,72,100
2019-04-28 04:00:00,7.3,0.1,23.4,74,98
2019-04-28 05:00:00,7.3,0.2,21.5,75,100
2019-04-28 06:00:00,7.6,0.0,22.7,74,93
2019-04-28 07:00:00,7.9,0.0,20.5,76,99
2019-04-28 08:00:00,8.6,0.0,19.2,75,100
2019-04-28 09:00:00,9.6,0.0,24.2,70,95
2019-04-28 10:00:00,10.7,0.1,22.7,64,100
2019-04-28 11:00:00,11.6,0.2,21.6,60,100
2019-04-28 12:00:00,12.1,0.1,21.9,59,98
2019-04-28 13:00:00,12.1,0.3,21.3,57,78
2019-04-28 14:00:00,12.7,0.1,19.2,54,100
2019-04-28 15:00:00,13.2,0.1,20.9,54,100
2019-04-28 16:00:00,12.9,0.1,19.4,58,97
2019-04-28 17:00:00,13.2,0.0,18.7,56,93
2019-04-28 18:00:00,13.2,0.0,16.3,57,97
2019-04-28 19:00:00,12.5,0.0,15.7,63,97
2019-04-28 20:00:00,11.2,0.0,10.4,69,100
2019-04-28 21:00:00,10.4,0.0,7.4,73,97
2019-04-28 22:00:00,9.8,0.0,9.6,74,78
2019-04-28 23:00:00,8.3,0.0,7.9,82,85
2019-04-29 00:00:00,6.6,0.0,6.7,90,80
2019-04-29 01:00:00,5.8,0.0,7.5,93,74
2019-04-29 02:00:00,5.7,0.0,5.9,94,96
2019-04-29 03:00:00,4.9,0.0,6.3,96,77
2019-04-29 04:00:00,4.0,0.0,7.1,97,15
2019-04-29 05:00:00,3.4,0.0,7.7,98,1
2019-04-29 06:00:00,3.5,0.0,6.4,98,5
2019-04-29 07:00:00,5.7,0.0,8.9,93,41
2019-04-29 08:00:00,8.0,0.0,12.2,87,99
2019-04-29 09:00:00,9.6,0.0,10.5,78,60
2019-04-29 10:00:00,11.2,0.0,9.9,65,100
2019-04-29 11:00:00,12.2,0.0,8.4,59,100
2019-04-29 12:00:00,12.7,0.0,9.1,58,100
2019-04-29 13:00:00,11.8,0.0,10.1,70,100
2019-04-29 14:00:00,12.2,0.0,8.8,67,100
2019-04-29 15:00:00,13.0,0.0,6.5,61,85
2019-04-29 16:00:00,13.2,0.0,5.8,58,93
2019-04-29 17:00:00,13.5,0.0,3.8,56,71
2019-04-29 18:00:00,13.6,0.0,7.1,55,100
2019-04-29 19:00:00,12.8,0.0,14.1,67,93
2019-04-29 20:00:00,10.9,0.0,14.2,77,11
2019-04-29 21:00:00,8.9,0.0,10.0,85,6
2019-04-29 22:00:00,7.8,0.0,7.3,91,9
2019-04-29 23:00:00,7.0,0.0,6.6,95,21
2019-04-30 00:00:00,6.5,0.0,6.5,97,23
2019-04-30 01:00:00,6.2,0.0,6.2,98,11
2019-04-30 02:00:00,5.2,0.0,7.2,100,0
2019-04-30 03:00:00,4.1,0.0,9.4,100,100
2019-04-30 04:00:00,3.7,0.0,8.8,100,100
2019-04-30 05:00:00,3.5,0.0,8.6,100,100
2019-04-30 06:00:00,3.8,0.0,7.2,100,100
2019-04-30 07:00:00,6.3,0.0,4.3,98,100
2019-04-30 08:00:00,8.4,0.0,4.7,93,100
2019-04-30 09:00:00,9.8,0.0,6.9,82,100
2019-04-30 10:00:00,11.1,0.0,7.2,77,90
2019-04-30 11:00:00,13.0,0.0,9.0,66,74
2019-04-30 12:00:00,13.8,0.0,7.0,62,85
2019-04-30 13:00:00,13.3,0.0,4.0,64,85
2019-04-30 14:00:00,14.2,0.0,2.3,61,100
2019-04-30 15:00:00,14.6,0.0,3.2,59,97
2019-04-30 16:00:00,14.9,0.0,4.2,58,100
2019-04-30 17:00:00,14.9,0.0,7.9,59,99
2019-04-30 18:00:00,14.6,0.0,6.5,60,98
2019-04-30 19:00:00,13.7,0.0,10.7,63,43
2019-04-30 20:00:00,12.2,0.0,9.8,70,60
2019-04-30 21:00:00,11.0,0.0,9.2,76,80
2019-04-30 22:00:00,9.2,0.0,8.5,89,43
2019-04-30 23:00:00,8.1,0.0,6.4,94,87
2019-05-01 00:00:00,7.4,0.0,7.2,95,94
2019-05-01 01:00:00,7.2,0.0,5.4,96,82
2019-05-01 02:00:00,7.3,0.0,4.7,95,74
2019-05-01 03:00:00,6.4,0.0,6.5,97,89
2019-05-01 04:00:00,6.0,0.0,6.5,98,97
2019-05-01 05:00:00,5.9,0.0,5.4,98,98
2019-05-01 06:00:00,6.3,0.0,3.1,98,98
2019-05-01 07:00:00,7.2,0.0,3.9,93,97
2019-05-01 08:00:00,8.6,0.0,4.8,87,97
2019-05-01 09:00:00,10.2,0.0,5.6,81,94
2019-05-01 10:00:00,12.1,0.0,7.2,72,98
2019-05-01 11:00:00,13.6,0.0,6.5,67,91
2019-05-01 12:00:00,15.0,0.0,6.2,60,96
2019-05-01 13:00:00,15.4,0.1,5.6,59,100
2019-05-01 14:00:00,16.1,0.0,7.8,55,96
2019-05-01 15:00:00,16.2,0.0,9.7,54,97
2019-05-01 16:00:00,15.7,0.0,10.1,54,100
2019-05-01 17:00:00,15.4,0.0,12.6,58,100
2019-05-01 18:00:00,15.1,0.0,12.6,63,99
2019-05-01 19:00:00,14.6,0.1,10.2,64,98
2019-05-01 20:00:00,13.2,0.0,9.7,68,97
2019-05-01 21:00:00,11.8,0.0,9.8,75,82
2019-05-01 22:00:00,10.8,0.0,7.6,83,91
2019-05-01 23:00:00,10.8,0.0,7.6,85,99
2019-05-02 00:00:00,10.3,0.0,7.8,88,99
2019-05-02 01:00:00,10.5,0.1,8.3,88,95
2019-05-02 02:00:00,10.4,0.2,9.0,89,97
2019-05-02 03:00:00,10.1,0.1,7.6,91,90
2019-05-02 04:00:00,9.3,0.2,9.4,95,49
2019-05-02 05:00:00,8.6,0.3,9.5,96,54
2019-05-02 06:00:00,8.8,0.0,10.3,93,54
2019-05-02 07:00:00,9.4,0.0,11.5,85,47
2019-05-02 08:00:00,10.3,0.0,11.7,78,52
2019-05-02 09:00:00,11.7,0.0,12.7,72,46
2019-05-02 10:00:00,13.0,0.0,15.1,64,44
2019-05-02 11:00:00,14.2,0.1,18.4,55,90
2019-05-02 12:00:00,14.4,0.0,18.3,53,98
2019-05-02 13:00:00,14.6,0.1,17.1,53,92
2019-05-02 14:00:00,14.9,0.0,16.5,57,68
2019-05-02 15:00:00,15.6,0.0,16.9,58,45
2019-05-02 16:00:00,15.4,0.1,16.2,61,70
2019-05-02 17:00:00,12.4,4.2,20.9,72,100
2019-05-02 18:00:00,11.1,0.9,8.4,82,100
2019-05-02 19:00:00,11.5,0.1,9.0,83,74
2019-05-02 20:00:00,10.6,0.8,10.7,87,76
2019-05-02 21:00:00,9.4,0.0,7.3,90,28
2019-05-02 22:00:00,8.5,0.0,6.5,93,18
2019-05-02 23:00:00,7.8,0.0,6.6,94,7
2019-05-03 00:00:00,7.1,0.0,6.7,94,12
2019-05-03 01:00:00,7.4,0.0,5.8,94,16
2019-05-03 02:00:00,7.2,0.0,5.6,95,14
2019-05-03 03:00:00,6.4,0.0,5.8,97,16
2019-05-03 04:00:00,5.6,0.0,7.4,99,13
2019-05-03 05:00:00,5.4,0.0,6.1,100,41
2019-05-03 06:00:00,6.2,0.0,4.5,100,100
2019-05-03 07:00:00,7.2,0.0,5.5,98,100
2019-05-03 08:00:00,8.6,0.0,5.4,91,100
2019-05-03 09:00:00,9.9,0.1,2.6,83,70
2019-05-03 10:00:00,10.3,0.0,4.5,84,100
2019-05-03 11:00:00,10.9,0.1,5.3,85,100
2019-05-03 12:00:00,11.4,0.0,7.0,82,100
2019-05-03 13:00:00,11.9,0.1,9.3,80,92
2019-05-03 14:00:00,12.9,0.1,10.1,72,44
2019-05-03 15:00:00,13.4,0.0,10.4,69,48
2019-05-03 16:00:00,13.9,0.0,13.3,64,49
2019-05-03 17:00:00,13.4,0.1,19.1,61,75
2019-05-03 18:00:00,11.4,0.5,14.8,77,70
2019-05-03 19:00:00,10.4,0.5,16.8,82,100
2019-05-03 20:00:00,8.4,0.1,19.0,89,99
2019-05-03 21:00:00,7.4,0.0,18.7,86,100
2019-05-03 22:00:00,6.9,0.0,16.4,84,99
2019-05-03 23:00:00,6.6,0.0,12.6,86,97
2019-05-04 00:00:00,6.5,0.0,11.6,85,99
2019-05-04 01:00:00,6.3,0.0,12.7,75,99
2019-05-04 02:00:00,6.1,0.3,12.4,80,100
2019-05-04 03:00:00,5.8,0.2,13.7,82,100
2019-05-04 04:00:00,5.4,0.1,13.7,81,100
2019-05-04 05:00:00,5.2,0.0,15.2,78,99
2019-05-04 06:00:00,4.9,0.0,17.3,78,89
2019-05-04 07:00:00,5.2,0.0,19.8,75,95
2019-05-04 08:00:00,5.8,0.0,20.8,70,10
2019-05-04 09:00:00,7.0,0.0,23.8,66,9
2019-05-04 10:00:00,8.1,0.1,27.8,57,15
2019-05-04 11:00:00,9.2,0.0,28.5,49,14
2019-05-04 12:00:00,9.9,0.1,27.7,47,47
2019-05-04 13:00:00,9.7,0.0,28.8,46,32
2019-05-04 14:00:00,10.0,0.0,27.1,47,48
2019-05-04 15:00:00,10.1,0.1,30.3,42,58
2019-05-04 16:00:00,9.4,0.1,28.5,55,27
2019-05-04 17:00:00,9.6,0.0,26.3,49,53
2019-05-04 18:00:00,9.7,0.0,27.4,51,22
2019-05-04 19:00:00,7.7,0.1,18.9,67,1
2019-05-04 20:00:00,7.3,0.0,18.5,70,23
2019-05-04 21:00:00,6.6,0.0,14.9,74,19
2019-05-04 22:00:00,6.2,0.0,13.1,76,9
2019-05-04 23:00:00,5.8,0.0,12.6,75,18
2019-05-05 00:00:00,5.6,0.0,12.8,76,13
2019-05-05 01:00:00,5.4,0.0,12.4,77,14
2019-05-05 02:00:00,4.8,0.0,11.8,80,12
2019-05-05 03:00:00,4.2,0.0,11.3,82,5
2019-05-05 04:00:00,3.5,0.0,10.3,85,2
2019-05-05 05:00:00,2.9,0.0,9.4,87,0
2019-05-05 06:00:00,3.0,0.0,10.3,87,0
2019-05-05 07:00:00,4.8,0.0,12.6,80,0
2019-05-05 08:00:00,6.4,0.0,14.5,73,1
2019-05-05 09:00:00,8.1,0.0,16.7,66,10
2019-05-05 10:00:00,9.2,0.0,19.1,55,66
2019-05-05 11:00:00,9.7,0.1,17.7,49,98
2019-05-05 12:00:00,10.1,0.1,16.9,50,100
2019-05-05 13:00:00,10.2,0.0,14.5,47,67
2019-05-05 14:00:00,10.6,0.0,14.3,46,100
2019-05-05 15:00:00,10.4,0.0,14.0,48,100
2019-05-05 16:00:00,10.4,0.0,11.4,48,100
2019-05-05 17:00:00,10.4,0.0,11.0,49,99
2019-05-05 18:00:00,10.1,0.0,6.8,50,94
2019-05-05 19:00:00,10.1,0.0,4.4,52,82
2019-05-05 20:00:00,9.0,0.0,3.4,65,81
2019-05-05 21:00:00,8.1,0.0,6.0,67,69
2019-05-05 22:00:00,7.3,0.0,6.8,68,52
2019-05-05 23:00:00,6.8,0.1,7.3,72,72
2019-05-06 00:00:00,6.2,0.1,5.4,80,83
2019-05-06 01:00:00,5.4,0.1,5.3,89,71
2019-05-06 02:00:00,4.8,0.1,6.4,95,37
2019-05-06 03:00:00,4.4,0.0,5.8,95,76
2019-05-06 04:00:00,4.6,0.0,6.6,89,64
2019-05-06 05:00:00,5.2,0.0,7.6,80,90
2019-05-06 06:00:00,5.3,0.0,8.3,81,50
2019-05-06 07:00:00,6.1,0.0,9.7,79,22
2019-05-06 08:00:00,7.3,0.0,11.5,77,60
2019-05-06 09:00:00,8.8,0.0,15.0,69,96
2019-05-06 10:00:00,9.6,0.0,14.7,58,91
2019-05-06 11:00:00,10.4,0.0,13.6,52,100
2019-05-06 12:00:00,10.7,0.0,17.7,51,100
2019-05-06 13:00:00,10.3,0.0,13.6,48,100
2019-05-06 14:00:00,10.6,0.0,14.8,47,100
2019-05-06 15:00:00,10.8,0.0,14.3,47,100
2019-05-06 16:00:00,11.0,0.0,12.8,46,100
2019-05-06 17:00:00,11.1,0.0,13.6,47,100
2019-05-06 18:00:00,11.0,0.0,12.1,47,100
2019-05-06 19:00:00,10.6,0.0,10.5,54,100
2019-05-06 20:00:00,9.9,0.0,12.0,61,100
2019-05-06 21:00:00,9.0,0.0,11.3,69,100
2019-05-06 22:00:00,8.5,0.0,7.4,73,100
2019-05-06 23:00:00,8.2,0.0,6.1,75,100
2019-05-07 00:00:00,7.4,0.0,5.2,81,99
2019-05-07 01:00:00,7.8,0.0,8.9,77,100
2019-05-07 02:00:00,7.7,0.0,8.7,76,99
2019-05-07 03:00:00,7.3,0.1,7.9,78,100
2019-05-07 04:00:00,7.1,0.1,7.1,82,100
2019-05-07 05:00:00,6.6,0.0,6.3,85,100
2019-05-07 06:00:00,6.6,0.0,5.7,86,100
2019-05-07 07:00:00,7.7,0.0,5.9,82,98
2019-05-07 08:00:00,9.1,0.0,6.1,75,99
2019-05-07 09:00:00,10.1,0.0,7.1,70,99
2019-05-07 10:00:00,11.2,0.0,7.9,60,85
2019-05-07 11:00:00,12.1,0.0,8.0,55,86
2019-05-07 12:00:00,13.0,0.0,11.3,49,90
2019-05-07 13:00:00,13.8,0.0,11.9,41,90
2019-05-07 14:00:00,13.2,0.0,14.8,46,96
2019-05-07 15:00:00,13.2,0.1,16.0,53,70
2019-05-07 16:00:00,13.4,0.1,16.3,51,71
2019-05-07 17:00:00,13.4,0.1,15.5,51,69
2019-05-07 18:00:00,13.3,0.0,14.3,49,28
2019-05-07 19:00:00,12.6,0.0,13.8,52,16
2019-05-07 20:00:00,10.6,0.0,8.5,63,47
2019-05-07 21:00:00,8.7,0.0,9.1,71,99
2019-05-07 22:00:00,8.6,0.0,10.2,70,100
2019-05-07 23:00:00,8.4,0.0,10.0,70,100
2019-05-08 00:00:00,9.6,0.0,16.1,62,100
2019-05-08 01:00:00,9.2,0.1,13.3,71,100
2019-05-08 02:00:00,9.2,0.3,12.1,80,100
2019-05-08 03:00:00,9.1,0.4,12.2,83,100
2019-05-08 04:00:00,8.7,0.8,14.7,87,100
2019-05-08 05:00:00,8.6,0.9,18.8,87,100
2019-05-08 06:00:00,8.6,1.2,20.8,89,100
2019-05-08 07:00:00,8.8,1.3,19.3,91,100
2019-05-08 08:00:00,9.1,1.4,18.7,92,100
2019-05-08 09:00:00,9.8,1.8,17.9,93,100
2019-05-08 10:00:00,11.4,0.4,16.8,91,98
2019-05-08 11:00:00,12.6,0.7,14.7,91,100
2019-05-08 12:00:00,11.4,1.2,18.6,88,100
2019-05-08 13:00:00,11.6,0.1,20.9,86,88
2019-05-08 14:00:00,13.1,0.6,24.9,73,98
2019-05-08 15:00:00,14.1,0.3,30.5,56,97
2019-05-08 16:00:00,14.4,0.4,30.0,63,63
2019-05-08 17:00:00,14.4,0.0,30.3,54,54
2019-05-08 18:00:00,12.8,0.0,28.6,69,84
2019-05-08 19:00:00,11.8,0.0,20.9,77,82
2019-05-08 20:00:00,11.1,0.0,20.9,81,86
2019-05-08 21:00:00,10.5,0.1,16.8,84,95
2019-05-08 22:00:00,10.3,0.0,16.7,86,97
2019-05-08 23:00:00,10.1,0.4,14.2,89,90
2019-05-09 00:00:00,9.4,0.2,11.3,92,74
2019-05-09 01:00:00,9.4,0.0,8.2,92,65
2019-05-09 02:00:00,9.0,0.0,6.4,93,65
2019-05-09 03:00:00,8.6,0.0,6.5,93,39
2019-05-09 04:00:00,7.2,0.1,8.4,96,38
2019-05-09 05:00:00,6.8,0.1,7.2,97,42
2019-05-09 06:00:00,7.4,0.0,5.4,98,30
2019-05-09 07:00:00,8.8,0.0,4.5,94,14
2019-05-09 08:00:00,10.8,0.0,8.8,85,56
2019-05-09 09:00:00,12.1,0.0,8.6,80,44
2019-05-09 10:00:00,13.3,0.1,10.1,78,64
2019-05-09 11:00:00,13.8,0.2,8.0,78,35
2019-05-09 12:00:00,13.9,0.1,9.5,69,37
2019-05-09 13:00:00,12.7,0.0,11.4,77,66
2019-05-09 14:00:00,13.9,0.0,12.8,73,91
2019-05-09 15:00:00,12.9,0.5,13.6,75,78
2019-05-09 16:00:00,13.4,1.4,15.1,76,55
2019-05-09 17:00:00,12.4,1.4,15.6,77,55
2019-05-09 18:00:00,12.6,0.2,12.5,72,69
2019-05-09 19:00:00,11.8,0.4,11.4,77,68
2019-05-09 20:00:00,10.6,0.6,9.2,83,51
2019-05-09 21:00:00,9.3,0.3,5.2,91,55
2019-05-09 22:00:00,8.8,0.3,4.4,92,100
2019-05-09 23:00:00,8.2,0.4,3.5,95,100
2019-05-10 00:00:00,8.3,0.2,2.4,96,64
2019-05-10 01:00:00,7.8,0.1,3.4,95,100
2019-05-10 02:00:00,7.3,0.0,3.6,96,39
2019-05-10 03:00:00,6.6,0.0,4.3,98,38
2019-05-10 04:00:00,6.2,0.0,4.0,100,100
2019-05-10 05:00:00,5.3,0.0,5.7,100,100
2019-05-10 06:00:00,5.8,0.0,7.7,99,100
2019-05-10 07:00:00,6.8,0.0,7.4,96,100
2019-05-10 08:00:00,7.8,0.0,5.9,91,99
2019-05-10 09:00:00,9.6,0.0,5.3,84,67
2019-05-10 10:00:00,11.1,0.1,5.6,74,31
2019-05-10 11:00:00,12.1,0.0,6.0,66,42
2019-05-10 12:00:00,13.1,0.0,6.0,64,30
2019-05-10 13:00:00,14.0,0.1,6.2,63,62
2019-05-10 14:00:00,14.3,0.0,5.1,62,46
2019-05-10 15:00:00,14.5,0.0,3.4,63,43
2019-05-10 16:00:00,14.0,0.0,8.4,66,81
2019-05-10 17:00:00,12.5,1.3,7.9,68,69
2019-05-10 18:00:00,13.2,0.1,4.4,60,65
2019-05-10 19:00:00,12.5,0.0,5.4,62,76
2019-05-10 20:00:00,11.8,0.1,2.1,74,42
2019-05-10 21:00:00,10.1,0.0,5.0,84,34
2019-05-10 22:00:00,8.7,0.0,6.4,93,38
2019-05-10 23:00:00,8.2,0.0,5.2,97,96
2019-05-11 00:00:00,7.7,0.0,4.7,100,97
2019-05-11 01:00:00,8.5,0.0,5.1,91,100
2019-05-11 02:00:00,8.0,0.2,5.4,94,100
2019-05-11 03:00:00,7.2,0.1,6.0,96,31
2019-05-11 04:00:00,6.3,0.0,7.9,98,97
2019-05-11 05:00:00,6.3,0.0,5.4,99,95
2019-05-11 06:00:00,6.7,0.1,7.4,97,99
2019-05-11 07:00:00,7.8,0.5,7.9,92,65
2019-05-11 08:00:00,9.1,0.5,12.0,90,39
2019-05-11 09:00:00,9.8,0.8,13.6,87,42
2019-05-11 10:00:00,10.7,0.0,12.1,80,47
2019-05-11 11:00:00,12.4,0.0,11.2,77,28
2019-05-11 12:00:00,13.4,0.2,12.3,76,83
2019-05-11 13:00:00,12.1,0.1,15.7,73,73
2019-05-11 14:00:00,13.1,0.1,11.3,71,45
2019-05-11 15:00:00,13.6,0.1,19.0,55,75
2019-05-11 16:00:00,12.2,0.3,17.3,66,91
2019-05-11 17:00:00,12.2,0.0,13.0,61,14
2019-05-11 18:00:00,12.9,0.0,12.0,58,22
2019-05-11 19:00:00,12.8,0.0,10.9,56,31
2019-05-11 20:00:00,11.3,0.0,6.1,68,38
2019-05-11 21:00:00,9.1,0.0,8.4,81,23
2019-05-11 22:00:00,7.7,0.0,8.6,85,11
2019-05-11 23:00:00,6.9,0.0,8.3,89,23
2019-05-12 00:00:00,6.5,0.0,7.6,92,27
2019-05-12 01:00:00,6.7,0.0,6.5,93,24
2019-05-12 02:00:00,5.1,0.0,7.8,97,5
2019-05-12 03:00:00,4.4,0.0,8.5,97,9
2019-05-12 04:00:00,4.1,0.0,7.2,97,8
2019-05-12 05:00:00,3.7,0.0,7.0,97,9
2019-05-12 06:00:00,4.4,0.0,2.8,98,1
2019-05-12 07:00:00,6.4,0.0,2.4,90,1
2019-05-12 08:00:00,8.9,0.0,4.2,82,1
2019-05-12 09:00:00,11.1,0.0,7.4,72,1
2019-05-12 10:00:00,12.6,0.0,9.2,62,20
2019-05-12 11:00:00,13.5,0.0,10.3,56,36
2019-05-12 12:00:00,14.1,0.0,10.0,53,27
2019-05-12 13:00:00,14.9,0.0,5.4,43,12
2019-05-12 14:00:00,15.4,0.0,5.9,41,85
2019-05-12 15:00:00,15.3,0.0,8.2,38,91
2019-05-12 16:00:00,15.2,0.0,9.0,39,100
2019-05-12 17:00:00,14.6,0.0,11.5,45,88
2019-05-12 18:00:00,13.8,0.0,15.5,53,74
2019-05-12 19:00:00,12.8,0.0,14.8,58,10
2019-05-12 20:00:00,10.9,0.0,12.1,65,10
2019-05-12 21:00:00,8.8,0.0,8.8,74,2
2019-05-12 22:00:00,7.2,0.0,7.1,81,0
2019-05-12 23:00:00,5.9,0.0,8.2,87,0
2019-05-13 00:00:00,7.1,0.0,5.2,81,0
2019-05-13 01:00:00,6.8,0.0,3.6,84,0
2019-05-13 02:00:00,6.3,0.0,3.5,87,0
2019-05-13 03:00:00,5.2,0.0,4.7,94,0
2019-05-13 04:00:00,3.8,0.0,6.0,99,0
2019-05-13 05:00:00,3.3,0.0,7.2,100,84
2019-05-13 06:00:00,4.7,0.0,5.9,99,23
2019-05-13 07:00:00,6.8,0.0,6.9,89,3
2019-05-13 08:00:00,9.1,0.0,8.5,79,0
2019-05-13 09:00:00,10.8,0.0,11.1,69,20
2019-05-13 10:00:00,12.1,0.0,11.6,63,9
2019-05-13 11:00:00,13.2,0.0,13.0,58,13
2019-05-13 12:00:00,14.1,0.0,14.7,53,20
2019-05-13 13:00:00,14.9,0.0,13.5,47,16
2019-05-13 14:00:00,15.3,0.0,15.0,45,86
2019-05-13 15:00:00,15.4,0.0,15.7,45,58
2019-05-13 16:00:00,15.2,0.0,17.3,46,12
2019-05-13 17:00:00,14.6,0.0,18.4,47,71
2019-05-13 18:00:00,13.8,0.0,17.9,48,70
2019-05-13 19:00:00,12.6,0.0,16.5,53,64
2019-05-13 20:00:00,11.0,0.0,12.5,60,20
2019-05-13 21:00:00,9.1,0.0,9.7,69,62
2019-05-13 22:00:00,7.9,0.0,8.9,77,97
2019-05-13 23:00:00,7.2,0.0,8.8,84,43
2019-05-14 00:00:00,6.5,0.0,8.1,88,0
2019-05-14 01:00:00,6.5,0.0,9.0,86,29
2019-05-14 02:00:00,6.2,0.0,9.3,90,0
2019-05-14 03:00:00,5.9,0.0,9.5,92,0
2019-05-14 04:00:00,5.7,0.0,9.7,94,0
2019-05-14 05:00:00,5.7,0.0,9.4,94,0
2019-05-14 06:00:00,6.3,0.0,10.5,92,12
2019-05-14 07:00:00,8.4,0.0,12.2,85,27
2019-05-14 08:00:00,10.6,0.0,15.0,77,65
2019-05-14 09:00:00,12.4,0.0,16.3,65,46
2019-05-14 10:00:00,13.6,0.0,17.7,56,0
2019-05-14 11:00:00,14.5,0.0,18.8,49,0
2019-05-14 12:00:00,15.1,0.0,19.2,46,0
2019-05-14 13:00:00,16.0,0.0,18.3,45,0
2019-05-14 14:00:00,16.1,0.0,18.7,47,0
2019-05-14 15:00:00,16.1,0.0,18.4,47,0
2019-05-14 16:00:00,15.9,0.0,18.5,47,25
